word	pos	band_median	votes	by_role
taste	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
taste	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tasty	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
tax	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
tax	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
taxi	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tea	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
teach	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
teacher	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
team	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tear	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
tear	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tear down	phrv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tear up	phrv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
technology	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
teenager	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
tel.	abbr	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
tele-	comb	5	3	wordlist-1=5,wordlist-2=3,wordlist-3=5
telephone	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
television	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
tell	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
temp	abbr	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
temper	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
temperament	n	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
temperature	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
temple	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
temporarily	adv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
temporary	adj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
ten	num	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tenant	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tender	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tendon	n	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
tense	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=4
term	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
terminal	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
terminal	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
terrace	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
terrain	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
terrible	adj	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
terribly	adv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
terrorism	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
terrorist	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
test	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
test	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
text	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
texture	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
than	conj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
than	prep	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
thank you	phr	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thankful	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
thanks	interj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
thanks	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=3
that	conj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
that	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
that	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thaw	v	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
the	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
theater	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
theatre	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
theft	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
their	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
theirs	pron	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
them	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
themselves	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
then	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
theoretical	adj	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
theory	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
therapist	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
therapy	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
there	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
therefore	adv	2	3	wordlist-1=3,wordlist-2=1,wordlist-3=2
thermostat	n	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
these	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
these	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thesis	n	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
they	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thick	adj	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
thicken	v	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
thickness	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
thief	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
thin	adj	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
thin	v	3	3	wordlist-1=3,wordlist-2=4,wordlist-3=3
thing	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
think	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
think about	phrv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
think of	phrv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
thinness	n	5	3	wordlist-1=5,wordlist-2=5,wordlist-3=4
third	adj	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
third	num	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
thirsty	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
this	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
this	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
those	det	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
those	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
though	conj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thought	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
thoughtful	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
thoughtless	adj	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
thousand	num	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
threat	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
threaten	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
three	num	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
throat	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
throb	v	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
through	adv	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
through	prep	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
throughout	prep	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
throw	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
throw	v	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
throw away	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
throw up	phrv	3	3	wordlist-1=2,wordlist-2=3,wordlist-3=3
thunder	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
thus	adv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
ticket	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
tide	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tidy	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
tidy	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tidy up	phrv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tie	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tie	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tight	adj	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
time	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
times	n	2	3	wordlist-1=1,wordlist-2=2,wordlist-3=2
timetable	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tingle	n	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
tingle	v	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
tiny	adj	2	3	wordlist-1=3,wordlist-2=1,wordlist-3=2
tip	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tip	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=3
tire	v	2	3	wordlist-1=2,wordlist-2=3,wordlist-3=2
tired	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tissue	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
title	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
to	prep	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
toaster	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
today	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
today	n	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
toddler	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
toe	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
together	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
together	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
toilet	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
tolerance	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
tolerant	adj	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=2
tomorrow	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tomorrow	n	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
tone	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tongue	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
too	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tool	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
tooth	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
toothbrush	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
toothpaste	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
top	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
top	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
topic	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tornado	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
total	adj	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
total	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=1
totally	adv	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
touch	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
touch	v	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
tough	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tour	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tournament	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
toward	prep	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
towards	prep	1	3	wordlist-1=3,wordlist-2=1,wordlist-3=1
towel	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tower	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
town	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
toxic	adj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
toy	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
track	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
tractor	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
trade	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
trade	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
traffic	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
train	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
train	v	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
training	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
trans-	prefix	4	3	wordlist-1=4,wordlist-2=2,wordlist-3=4
translate	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
translation	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
transparent	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
transport	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
transport	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
trap	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
trap	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
travel	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
travel	v	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
tray	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
treat	v	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
treatment	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
treaty	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
tree	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
tremor	n	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
trend	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
trial	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tributary	n	5	3	wordlist-1=5,wordlist-2=4,wordlist-3=5
trick	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tricky	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
trip	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
tropical	adj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
trouble	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
trousers	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
truck	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
true	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
truly	adv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
trunk	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
trust	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
trust	v	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
truth	n	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
try	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
try	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
try on	phrv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
tumor	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
tune	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tunic	n	4	3	wordlist-1=5,wordlist-2=4,wordlist-3=4
tunnel	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
turn	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
turn	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
turn around	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=1
turn down	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
turn into	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
turn off	phrv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
turn on	phrv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
turn over	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
turn up	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
tv	abbr	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
twice	adv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
twilight	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=2
twin	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
twist	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
twist	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
two	num	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
type	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
typhoon	n	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
typical	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
typically	adv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
tyre	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
ugh	interj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=4
ugly	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
uh	interj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
ultimately	adv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
um	interj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
umbrella	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
un-	prefix	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=4
unable	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
uncertain	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
uncle	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unconscious	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
under	adv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=1
under	prep	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
under-	prefix	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=4
underneath	prep	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
underpass	n	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
understand	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
underwear	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
uneven	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
unfair	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unfasten	v	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
unfold	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
unfortunately	adv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unfriendly	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
unfurnished	adj	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
uniform	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
unique	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unit	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
university	n	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
unless	conj	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
unlike	prep	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
unlikely	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unlock	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
unpack	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
unpaid	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
unplug	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
untie	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
until	conj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
until	prep	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
unusual	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
unusually	adv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
unwrap	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
up	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
up	prep	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
upbringing	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
update	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
update	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
upload	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
upload	v	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
upon	prep	1	3	wordlist-1=3,wordlist-2=1,wordlist-3=1
upset	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
upset	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
upstairs	adv	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
urban	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
urine	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
url	abbr	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
us	pron	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
use	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
use	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
use up	phrv	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=3
used	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
used to	modal	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
useful	adj	1	3	wordlist-1=2,wordlist-2=1,wordlist-3=1
useless	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
user	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
username	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
usual	adj	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
usually	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
utensil	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
utterly	adv	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vaccinate	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
vaccine	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
vacuum	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vague	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=2
valid	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
validate	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
valley	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
valuable	adj	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
value	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
value	v	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
van	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
variable	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
vast	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vastly	adv	4	3	wordlist-1=4,wordlist-2=3,wordlist-3=4
vegan	adj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
vegan	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vegetable	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
vegetarian	adj	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
vegetarian	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
vegetation	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
vehicle	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vein	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
velvet	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
ventilation	n	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=3
venue	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
verb	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=3
versus	prep	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vertical	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
very	adv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
vest	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
via	prep	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
victim	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
video	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
view	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
village	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
vine	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vinegar	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
violate	v	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
violation	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
violence	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
violent	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vip	abbr	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
virtual	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
virtually	adv	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
virus	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
visa	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
visible	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
visit	n	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
visit	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
visual	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vital	adj	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vitamin	n	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vivid	adj	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vocabulary	n	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=3
voice	n	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=2
vol	abbr	4	3	wordlist-1=4,wordlist-2=4,wordlist-3=4
volcano	n	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
volume	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
volunteer	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
volunteer	v	2	3	wordlist-1=3,wordlist-2=2,wordlist-3=2
vomit	v	3	3	wordlist-1=3,wordlist-2=3,wordlist-3=3
vote	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
vote	v	2	3	wordlist-1=2,wordlist-2=1,wordlist-3=2
voyage	n	3	3	wordlist-1=4,wordlist-2=3,wordlist-3=3
vs	abbr	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=4
vs.	abbr	3	3	wordlist-1=3,wordlist-2=2,wordlist-3=4
wage	n	2	3	wordlist-1=2,wordlist-2=2,wordlist-3=2
wait	v	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
wait for	phrv	1	3	wordlist-1=1,wordlist-2=1,wordlist-3=1
